-8.99999999999994,1
-6.99999999999997,1.1
-4.99999999999997,1.2
-2.99999999999997,1.3
-0.999999999999972,1.4
1.00000000000003,1.5
3.00000000000003,1.6
5.00000000000003,1.7
7.00000000000003,1.8
9.00000000000003,1.9
11,2
13,2.1
15,2.2
17,2.3
19,2.4
21,2.5
23,2.6
25,2.7
27,2.8
29,2.9
31,3
33,3.1
35,3.2
37,3.3
39,3.4
40.7692307692308,3.5
42.3076923076923,3.6
43.8461538461538,3.7
45.3846153846154,3.8
46.9230769230769,3.9
48.4615384615385,4
50,4.1
52.5,4.2
55,4.3
57.5,4.4
60,4.5
63.3333333333333,4.6
66.6666666666667,4.7
70,4.8
72.5,4.9
75,5
77.5,5.1
80,5.2
82.8571428571428,5.3
85.7142857142857,5.4
88.5714285714285,5.5
91.6666666666666,5.6
95,5.7
98.3333333333333,5.8
103.333333333333,5.9
110,6
112,6.1
114,6.2
116,6.3
118,6.4
120,6.5
122,6.6
124,6.7
126,6.8
128,6.9
130,7
132,7.1
134,7.2
136,7.3
138,7.4
140,7.5
142,7.6
144,7.7
146,7.8
148,7.9
150,8
152,8.1
154.000000000001,8.2
156.000000000001,8.3
158.000000000001,8.4
160.000000000001,8.5
162.000000000001,8.6
164.000000000001,8.7
166.000000000001,8.8
168.000000000001,8.9
170.000000000001,9
172.000000000001,9.1
174.000000000001,9.2
176.000000000001,9.3
178.000000000001,9.4
180.000000000001,9.5
182.000000000001,9.6
184.000000000001,9.7
186.000000000001,9.8
188.000000000001,9.9
190.000000000001,10
